lat,long,zero_name,first_name,first_type,second_name,second_type,third_name,third_type,zero_type
51.51,-0.07,Blue Anchor Yard,Blank Screen Publishing,"['point_of_interest', 'establishment']",London,"['locality', 'political']",Na,Na,['route']
53.1,-2.34,Haslington,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.65,-0.04,35-1 Charcroft Gardens,KE Fitness,"['health', 'point_of_interest', 'establishment']",Hertford Electrical,"['electrician', 'point_of_interest', 'establishment']",Enfield,"['locality', 'political']",['route']
51.33,-0.47,Byfleet,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.9,0.55,Braintree,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.37,-2.05,Bromsgrove,Catshill,"['locality', 'political']",Na,Na,Na,Na,['route']
51.25,-0.56,Guildford Spectrum Athletics Stadium,Guildford,"['locality', 'political']",Na,Na,Na,Na,"['premise', 'point_of_interest', 'establishment']"
51.87,0.83,Warren Lane,Na,Na,Na,Na,Na,Na,['route']
51.69,0.24,Na,Na,Na,Na,Na,Na,Na,Na
51.55,-0.07,74-68 Sandringham Rd,F J A Ltd,"['point_of_interest', 'establishment']",London,"['locality', 'political']",Na,Na,['route']
52.21,-2.16,M5,Worcester,"['locality', 'political']",Na,Na,Na,Na,['route']
51.48,0.42,34-2 Gloucester Ave,Little Angels,"['school', 'point_of_interest', 'establishment']",East Tilbury Childrens Centre,"['school', 'point_of_interest', 'establishment']",East Tilbury,"['locality', 'political']",['route']
51.92,0.58,Gosfield,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.59,-0.22,Linfield Close,Lee Pomeranc Solicitors,"['lawyer', 'point_of_interest', 'establishment']",Major Car Rental,"['car_rental', 'point_of_interest', 'establishment']",Joys Newsmart,"['store', 'point_of_interest', 'establishment']",['route']
51.42,-0.2,51-37 S Park Rd,Southpark Court,"['point_of_interest', 'establishment']",Floor Renew South London,"['point_of_interest', 'establishment']",London,"['locality', 'political']",['route']
51.59,0.39,Na,Na,Na,Na,Na,Na,Na,Na
52.07,-0.72,Willen Road,Willen Road,"['transit_station', 'point_of_interest', 'establishment']",Willen Road,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",Willen Road,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",['route']
53.47,-2.22,Northwest Commercial Group,14-16 A57,['route'],Manchester Legends @ Perfect Apartments,"['lodging', 'point_of_interest', 'establishment']",apollo scrap cars,"['car_dealer', 'store', 'point_of_interest', 'establishment']","['car_repair', 'point_of_interest', 'establishment']"
51.88,0.09,Na,Na,Na,Na,Na,Na,Na,Na
51.59,-0.08,1-69 Dongola Rd,Cello Tutor Music Teacher in Köln,"['school', 'point_of_interest', 'establishment']",Career Time,"['point_of_interest', 'establishment']",London,"['locality', 'political']",['route']
52.26,0.6,Na,Na,Na,Na,Na,Na,Na,Na
51.44,-0.03,32-2 Exbury Rd,Dorine's 3 Bed Family Flat,"['lodging', 'point_of_interest', 'establishment']",Chas's,"['grocery_or_supermarket', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",Fortune House,"['restaurant', 'food', 'point_of_interest', 'establishment']",['route']
52.17,-2.18,M5,Whittington,"['locality', 'political']",Na,Na,Na,Na,['route']
51.57,-1.73,1-3 Merlin Way,Finchdale,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",Swindon,"['locality', 'political']",Na,Na,['route']
53.68,-1.79,Huddersfield,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.21,-0.79,48-8 Tilford Rd,Sue Drysdale Reflexology,"['health', 'point_of_interest', 'establishment']",Greenfield's Fencing,"['general_contractor', 'point_of_interest', 'establishment']",Farnham,"['locality', 'political']",['route']
52.16,1.6,Aldeburgh,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.6,0.55,Doublegate Lane,Wickford,"['locality', 'political']",Na,Na,Na,Na,['route']
51.61,-0.25,30-2 Lyndhurst Ave,Edgware,"['locality', 'political']",Na,Na,Na,Na,['route']
51.47,-0.12,53-55 Stockwell Rd,Clear Ways,"['car_rental', 'point_of_interest', 'establishment']",esphotographer,"['point_of_interest', 'establishment']",Sort Life Out Ltd,"['point_of_interest', 'establishment']",['route']
51.43,-0.14,48 Aldrington Rd,London,"['locality', 'political']",Na,Na,Na,Na,['route']
51.51,-0.2,39-57 Ladbroke Rd,Floreat Car Consultancy,"['car_dealer', 'store', 'point_of_interest', 'establishment']",Horbury Mews,"['museum', 'point_of_interest', 'establishment']",London,"['locality', 'political']",['route']
51.48,-0.43,Northrop Road,Longford,"['locality', 'political']",Na,Na,Na,Na,['route']
51.48,-0.24,22-2 Ullswater Rd,London,"['locality', 'political']",Na,Na,Na,Na,['route']
52.02,1.22,Na,Na,Na,Na,Na,Na,Na,Na
51.8,1.16,Clacton-on-Sea,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.28,-0.51,Burnt Common Lane,Send,"['locality', 'political']",Na,Na,Na,Na,['route']
50.79,-0.66,Felpham Way,Bognor Regis,"['locality', 'political']",Na,Na,Na,Na,['route']
52.17,1.05,Mill Lane,Na,Na,Na,Na,Na,Na,['route']
52.38,-1.48,Coventry,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.09,1.13,Ipswich,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.42,-0.04,London,Beckenham,"['locality', 'political']",Na,Na,Na,Na,"['locality', 'political']"
51.73,0.44,Writtle,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.14,0.91,Willow Trees,Kennington Road,['route'],Willesborough,"['locality', 'political']",Na,Na,"['health', 'point_of_interest', 'establishment']"
51.56,0.71,Southend-on-Sea,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.82,-2.22,Na,Na,Na,Na,Na,Na,Na,Na
51.45,-0.07,238-210 Friern Rd,Today Creative,"['point_of_interest', 'establishment']",E. P Lock and Safe,"['locksmith', 'point_of_interest', 'establishment']",London,"['locality', 'political']",['route']
52.15,1.6,1-8 Champion Rd,April Cottage,"['lodging', 'point_of_interest', 'establishment']",2 Coastguard Court,"['lodging', 'point_of_interest', 'establishment']",Aldeburgh,"['locality', 'political']",['route']
52.65,1.26,Sweet Briar Road,Sweetbriar Road,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",Norwich,"['locality', 'political']",Na,Na,['route']
51.61,0.65,Na,Na,Na,Na,Na,Na,Na,Na
51.47,-0.2,2 Broomhouse Ln,London,"['locality', 'political']",Na,Na,Na,Na,['route']
52.52,-1.97,West Bromwich,West Bromwich,"['locality', 'political']",Na,Na,Na,Na,['route']
52.22,-2.15,M5,Na,Na,Na,Na,Na,Na,['route']
52.24,0.81,Na,Na,Na,Na,Na,Na,Na,Na
51.62,-0.26,17-1 Northolm,D 3 Hosting,"['point_of_interest', 'establishment']",Edgware,"['locality', 'political']",Na,Na,['route']
52.22,0.31,Na,Na,Na,Na,Na,Na,Na,Na
51.68,-0.13,Enfield,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.69,-2.1,Penkridge,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.57,0.07,Ilford,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.65,-0.05,8-32 Aberdare Rd,Jigsaw Mechanical Services,"['general_contractor', 'point_of_interest', 'establishment']",Enfield,"['locality', 'political']",Na,Na,['route']
53.43,-2.56,Croft,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.74,-2.1,Penkridge,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.16,-0.16,Horley,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.87,0.23,Na,Na,Na,Na,Na,Na,Na,Na
52.29,-1.11,Long Buckby,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.36,-0.49,Addlestone,Topgolf Surrey,"['bar', 'health', 'restaurant', 'food', 'school', 'point_of_interest', 'establishment']",Na,Na,Na,Na,"['locality', 'political']"
51.54,-0.27,London,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.48,0.03,8-16 Mascalls Rd,London,"['locality', 'political']",Na,Na,Na,Na,['route']
53.21,-2.39,Na,Na,Na,Na,Na,Na,Na,Na
52.48,-1.69,Hawkeswell Lane,Coleshill,"['locality', 'political']",Na,Na,Na,Na,['route']
51.45,0,69-71 Springbank Rd,La Casa Ltd,"['point_of_interest', 'establishment']",Complete Kitchens and Bathrooms,"['home_goods_store', 'store', 'general_contractor', 'point_of_interest', 'establishment']",Anjel 2000 Ltd,"['health', 'point_of_interest', 'establishment']",['route']
53.04,-2.33,M6,Na,Na,Na,Na,Na,Na,['route']
51.97,1.33,1-17 Childers Field,Sanctuary Housing Association,"['point_of_interest', 'establishment']",Felixstowe,"['locality', 'political']",Na,Na,['route']
52.23,-0.1,Na,Na,Na,Na,Na,Na,Na,Na
52.71,-2.1,M6,Penkridge,"['locality', 'political']",Na,Na,Na,Na,['route']
50.86,0.02,Na,Na,Na,Na,Na,Na,Na,Na
51.8,0.31,Dunmow Road,Leaden Roding,"['locality', 'political']",Na,Na,Na,Na,['route']
51.28,-0.52,Send,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
53.15,-2.35,Sandbach Footpath 11 (FP11),Sandbach,"['locality', 'political']",Na,Na,Na,Na,['route']
52.12,-0.81,Na,Na,Na,Na,Na,Na,Na,Na
52.33,-0.25,Brampton,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.81,-2.15,Stafford,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.5,0.13,London,Southmere Park,"['park', 'premise', 'point_of_interest', 'establishment']",Woodland Way,"['park', 'premise', 'point_of_interest', 'establishment']",Na,Na,"['locality', 'political']"
52.23,0.88,Woolpit,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.79,0.47,Little Waltham,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.47,0.13,142-128 Brampton Rd,Bexleyheath,"['locality', 'political']",Na,Na,Na,Na,['route']
52.08,0.74,Bull Lane,Na,Na,Na,Na,Na,Na,['route']
52.1,1.33,Melton,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.36,-2.07,36 Rocky Ln,Na,Na,Na,Na,Na,Na,['route']
52.63,1.26,Farrow Road,Premier Properties,"['point_of_interest', 'establishment']",Blue Cedar Lodge,"['lodging', 'point_of_interest', 'establishment']",Norwich,"['locality', 'political']",['route']
51.55,-0.11,3 Palmer Pl,Leighton Printing Co,"['point_of_interest', 'establishment']",Print Set Ltd,"['point_of_interest', 'establishment']",Infograf Design,"['point_of_interest', 'establishment']",['route']
51.41,-0.59,London Road,Virginia Water,"['locality', 'political']",Na,Na,Na,Na,['route']
52.22,0.19,A14,Na,Na,Na,Na,Na,Na,['route']
51.09,-0.2,78-68 Hollingbourne Cres,A2B Beauty,"['beauty_salon', 'point_of_interest', 'establishment']",Crawley,"['locality', 'political']",Na,Na,['route']
51.43,-0.15,18-53 Lisle Cl,DGS Property Services,"['point_of_interest', 'establishment']",Studio Werc Architects,"['point_of_interest', 'establishment']",London,"['locality', 'political']",['route']
51.47,-0.35,142-164 Pears Rd,Hounslow,"['locality', 'political']",Na,Na,Na,Na,['route']
51.88,0,Na,Na,Na,Na,Na,Na,Na,Na
50.87,-0.15,Na,Na,Na,Na,Na,Na,Na,Na
53.11,-2.34,R70,Na,Na,Na,Na,Na,Na,['route']
51.66,0.21,Mill Lane,Na,Na,Na,Na,Na,Na,['route']
51.66,0.2,Na,Na,Na,Na,Na,Na,Na,Na
51.63,0.13,Na,Na,Na,Na,Na,Na,Na,Na
51.62,-0.02,9-16 Hurst Cl,Wrightway Heating,"['plumber', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",Mount Flooring,"['general_contractor', 'point_of_interest', 'establishment']",London,"['locality', 'political']",['route']
51.61,0.16,17-29 Patmore Way,Romford,"['locality', 'political']",Na,Na,Na,Na,['route']
51.88,1.05,Na,Na,Na,Na,Na,Na,Na,Na
51.41,-0.05,54-2 Royston Rd,JWD Design,"['point_of_interest', 'establishment']",London,"['locality', 'political']",Na,Na,['route']
51.13,-0.18,Manor Royal,The Manhattan Building,"['point_of_interest', 'establishment']",Hendy Ford Transit Centre,"['store', 'point_of_interest', 'establishment']",Crawley,"['locality', 'political']",['route']
51.13,-0.19,46-50 St Joan Cl,Compare Parking Deals,"['parking', 'point_of_interest', 'establishment']",Crawley,"['locality', 'political']",Na,Na,['route']
53.6,-2.11,Shaw,Newhey,"['locality', 'political']",Na,Na,Na,Na,"['locality', 'political']"
52.28,0.46,A11,Na,Na,Na,Na,Na,Na,['route']
52.21,0.14,15-47 Beche Rd,Peninsula Films,"['point_of_interest', 'establishment']",Cambridge,"['locality', 'political']",Na,Na,['route']
51.78,0.04,Na,Na,Na,Na,Na,Na,Na,Na
52.78,-2.12,47-67 Burton Bank Ln,Environosis,"['point_of_interest', 'establishment']",Stafford,"['locality', 'political']",Na,Na,['route']
53.49,-2.95,Ormskirk Road,Liverpool,"['locality', 'political']",Na,Na,Na,Na,['route']
51.71,0.6,Mill Lane,Danbury,"['locality', 'political']",Na,Na,Na,Na,['route']
52.55,-1.92,Birmingham,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.32,-0.21,35-3 N Acre,Banstead,"['locality', 'political']",Na,Na,Na,Na,['route']
51.45,0.32,Galley Hill Road,SMC Ford Gravesend,"['car_dealer', 'store', 'point_of_interest', 'establishment']",Gravesend Tyres,"['car_repair', 'store', 'point_of_interest', 'establishment']",Taunton Road,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",['route']
52.27,0.39,Windmill Hill,John Deere,"['point_of_interest', 'establishment']",Exning,"['locality', 'political']",Na,Na,['route']
52.84,-2.15,Stafford,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
53.52,-1.14,Doncaster,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.53,-0.12,77 Wicklow St,Travelodge London Central Kings Cross,"['lodging', 'point_of_interest', 'establishment']",The London Art Therapy Centre,"['point_of_interest', 'establishment']",Job Profiles,"['point_of_interest', 'establishment']",['route']
52.15,0.11,M11,Great Shelford,"['locality', 'political']",Na,Na,Na,Na,['route']
52.46,-1.48,Exhall,Northgate Vehicle Hire,"['point_of_interest', 'establishment']",Na,Na,Na,Na,"['locality', 'political']"
53.09,-2.34,Haslington,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.45,-1.31,Na,Na,Na,Na,Na,Na,Na,Na
51.94,0.64,Parsonage Street,Halstead Fire Station,"['fire_station', 'point_of_interest', 'establishment']",Halstead,"['locality', 'political']",Na,Na,['route']
51.94,0.93,Na,Na,Na,Na,Na,Na,Na,Na
51.89,-2.15,A40,Na,Na,Na,Na,Na,Na,['route']
51.65,-0.19,80-50 Potters Ln,Barnet,"['locality', 'political']",Na,Na,Na,Na,['route']
51.96,-0.2,Letchworth Garden City,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.23,0.11,18-14 Blackhall Rd,Cambridge,"['locality', 'political']",Na,Na,Na,Na,['route']
52.37,1.15,Scole,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.61,0.41,Na,Na,Na,Na,Na,Na,Na,Na
51.59,-0.12,1-8 Boyton Cl,London,"['locality', 'political']",Na,Na,Na,Na,['route']
50.79,-1.11,Portsmouth,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.38,-0.68,Barton Seagrave,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.59,-0.02,30-6 Gaywood Rd,London,"['locality', 'political']",Na,Na,Na,Na,['route']
51.6,0.07,Na,Na,Na,Na,Na,Na,Na,Na
52.09,1.16,Na,Na,Na,Na,Na,Na,Na,Na
52.31,-1.71,M40,Na,Na,Na,Na,Na,Na,['route']
53.67,-1.84,Na,Na,Na,Na,Na,Na,Na,Na
52.47,-1.52,Na,Na,Na,Na,Na,Na,Na,Na
52.18,1.05,Na,Na,Na,Na,Na,Na,Na,Na
52.05,-0.68,Na,Na,Na,Na,Na,Na,Na,Na
51.84,-0.2,14-10 Oak Piece,Ashley Trees,"['point_of_interest', 'establishment']",Welwyn Laser Hair,"['beauty_salon', 'hair_care', 'health', 'point_of_interest', 'establishment']",Hertfordshire Laser Hair,"['beauty_salon', 'hair_care', 'health', 'point_of_interest', 'establishment']",['route']
52.18,1.09,Na,Na,Na,Na,Na,Na,Na,Na
52.31,-0.13,Rideaway,Na,Na,Na,Na,Na,Na,['route']
53.32,-2.45,Na,Na,Na,Na,Na,Na,Na,Na
50.97,-1.38,6-31 Somerset Cres,Chandler's Ford,"['locality', 'political']",Na,Na,Na,Na,['route']
52.41,-1.19,Na,Na,Na,Na,Na,Na,Na,Na
52.18,1.43,Na,Na,Na,Na,Na,Na,Na,Na
52.13,1.1,Ipswich,Na,Na,Na,Na,Na,Na,['route']
51.6,0.43,Na,Na,Na,Na,Na,Na,Na,Na
52.21,0.08,Ada Lovelace Road,Cambridge,"['locality', 'political']",Na,Na,Na,Na,['route']
52.27,0.57,Na,Na,Na,Na,Na,Na,Na,Na
51.53,-1.69,Na,Na,Na,Na,Na,Na,Na,Na
51.79,1.15,9-45 Ellis Rd,Travelodge Clacton-on-Sea Central,"['lodging', 'point_of_interest', 'establishment']",Pleass Thomson & Co,"['lawyer', 'point_of_interest', 'establishment']",Positive Mortgages,"['finance', 'point_of_interest', 'establishment']",['route']
51.5,-2.46,Pucklechurch,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.5,-2.53,M32,Bristol,"['locality', 'political']",Na,Na,Na,Na,['route']
52.43,-1.32,Na,Na,Na,Na,Na,Na,Na,Na
51.5,-2.68,Bristol,Hancocks Cash & Carry,"['point_of_interest', 'establishment']",Avonmouth,"['sublocality_level_1', 'sublocality', 'political']",Na,Na,"['locality', 'political']"
51.29,-0.29,Leatherhead,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.25,-2.13,Na,Na,Na,Na,Na,Na,Na,Na
51.76,0.51,Na,Na,Na,Na,Na,Na,Na,Na
51.79,0.16,Harlow,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.45,-1.46,Na,Na,Na,Na,Na,Na,Na,Na
51.54,-0.13,London,AMODELS,"['point_of_interest', 'establishment']",Na,Na,Na,Na,"['locality', 'political']"
53.74,-1.67,Birstall,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.57,-2.01,M6,Walsall,"['locality', 'political']",Na,Na,Na,Na,['route']
51.14,-0.04,6-10 A264,Premier Inn East Grinstead,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",The Star Inn,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",The Star Inn,"['transit_station', 'point_of_interest', 'establishment']",['route']
52.68,-2.1,Na,Na,Na,Na,Na,Na,Na,Na
51.5,0.15,Belvedere,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.5,0.18,Rainham,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.54,-2.54,Na,Na,Na,Na,Na,Na,Na,Na
53.67,-1.82,Huddersfield,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
52.94,-2.22,Na,Na,Na,Na,Na,Na,Na,Na
51.89,1.04,Mary Lane North,Na,Na,Na,Na,Na,Na,['route']
51.75,0.01,Nazeing,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.77,0.68,Maypole Road,Na,Na,Na,Na,Na,Na,['route']
51.75,0.09,42 Joyners Field,Professional Window Cleaning Services,"['point_of_interest', 'establishment']",Window Cleaning Services,"['point_of_interest', 'establishment']",KC Plumbing,"['plumber', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",['route']
51.77,0.6,Hatfield Peverel,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
53.5,-1.18,36-4 Beech Grove,Vintage Beauty @ Alicia Mae Salon,"['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'establishment']",Café Local,"['cafe', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Tenter Road,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",['route']
51.77,-0.03,Hertford Road,Na,Na,Na,Na,Na,Na,['route']
52.33,1.12,Na,Na,Na,Na,Na,Na,Na,Na
51.69,0.01,26 Thaxted Way,Auto Extreme (UK) Limited,"['local_government_office', 'car_dealer', 'store', 'point_of_interest', 'establishment']",Waltham Abbey,"['locality', 'political']",Na,Na,['route']
52.81,-1.31,Na,Na,Na,Na,Na,Na,Na,Na
51.56,0.09,Ilford,Ilford Football Club Ground,"['premise', 'point_of_interest', 'establishment']",Na,Na,Na,Na,"['locality', 'political']"
51.68,0.69,Na,Na,Na,Na,Na,Na,Na,Na
52.43,-2.02,Na,Na,Na,Na,Na,Na,Na,Na
51.42,-0.88,Sindlesham,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.42,-0.92,M4,Earley,"['locality', 'political']",Na,Na,Na,Na,['route']
53.66,-1.86,New Hey Road,Huddersfield,"['locality', 'political']",Na,Na,Na,Na,['route']
51.56,-1.8,Penzance Drive,Swindon,"['locality', 'political']",Na,Na,Na,Na,['route']
51.42,-0.98,Reading,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.65,-0.2,3-63 Normandy Ave,Barnet,"['locality', 'political']",Na,Na,Na,Na,['route']
51.53,-2.53,Winterbourne,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
51.3,0.5,Forstal Road,Cobtree Country Park,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",Na,Na,Na,Na,['route']
51.42,-1.03,Amners Farm Road,Amners Farm Road,"['transit_station', 'point_of_interest', 'establishment']",Na,Na,Na,Na,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
51.76,0.63,Maldon,Na,Na,Na,Na,Na,Na,['route']
51.37,-0.12,Croydon,Na,Na,Na,Na,Na,Na,"['locality', 'political']"
